AC_REG,Year,Quarter,Month,Day,ENTRY_DATE,Year,Quarter,Month,Day,FLT_NO,Year,Quarter,Month,Day,IN_HRS,IN_MNT,LNDGS,Year,Quarter,Month,Day,OFF_HRS,OFF_MNT,Year,Quarter,Month,Day,ON_HRS,ON_MNT,OPS_CODE,OPS_DATE,Year,Quarter,Month,Day,OUT_HRS,OUT_MNT,STN_FROM,STN_TO,TYPE_CODE,USER_ID
BEG,1899,Qtr 4,December,31,40040210,1899,Qtr 4,December,31,308,1899,Qtr 4,December,31,25,54,2,1899,Qtr 4,December,31,22,33,1899,Qtr 4,December,31,24,102,REV,40040207,1899,Qtr 4,December,31,22,4,KHI,ISB,D,DL48
BEG,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,309,1899,Qtr 4,December,31,16,9,1,1899,Qtr 4,December,31,14,21,1899,Qtr 4,December,31,16,3,REV,20020110,1899,Qtr 4,December,31,14,4,ISB,KHI,D,DL45
BEG,1899,Qtr 4,December,31,40040210,1899,Qtr 4,December,31,309,1899,Qtr 4,December,31,31,66,2,1899,Qtr 4,December,31,28,35,1899,Qtr 4,December,31,31,57,REV,40040207,1899,Qtr 4,December,31,28,0,ISB,KHI,D,DL48
BEG,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,4,54,1,1899,Qtr 4,December,31,3,49,1899,Qtr 4,December,31,4,50,REV,20020107,1899,Qtr 4,December,31,3,34,KHI,UET,D,DL48
BEG,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,7,19,1,1899,Qtr 4,December,31,5,59,1899,Qtr 4,December,31,7,15,REV,20020107,1899,Qtr 4,December,31,5,52,UET,ISB,D,DL48
BEG,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,10,11,1,1899,Qtr 4,December,31,8,48,1899,Qtr 4,December,31,10,6,REV,20020107,1899,Qtr 4,December,31,8,35,ISB,UET,D,DL48
BEG,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,12,11,1,1899,Qtr 4,December,31,11,13,1899,Qtr 4,December,31,12,8,REV,20020107,1899,Qtr 4,December,31,11,4,UET,KHI,D,DL48
BEG,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,370,1899,Qtr 4,December,31,15,58,1,1899,Qtr 4,December,31,14,14,1899,Qtr 4,December,31,15,51,REV,20020101,1899,Qtr 4,December,31,14,2,KHI,ISB,D,DL48
BEG,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,3812,1899,Qtr 4,December,31,18,19,1,1899,Qtr 4,December,31,17,36,1899,Qtr 4,December,31,18,10,REV,20020101,1899,Qtr 4,December,31,17,24,ISB,LHE,D,DL48
BEG,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,767,1899,Qtr 4,December,31,12,26,1,1899,Qtr 4,December,31,4,42,1899,Qtr 4,December,31,12,15,REV,20020109,1899,Qtr 4,December,31,4,19,KHI,FRA,I,DL45
BEG,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,768,1899,Qtr 4,December,31,15,10,1,1899,Qtr 4,December,31,14,14,1899,Qtr 4,December,31,14,59,REV,20020109,1899,Qtr 4,December,31,14,4,FRA,AMS,I,DL45
BEG,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,17,5,1,1899,Qtr 4,December,31,15,21,1899,Qtr 4,December,31,16,55,REV,20020103,1899,Qtr 4,December,31,15,4,KHI,ISB,D,DL45
BEG,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,4,51,1,1899,Qtr 4,December,31,1,56,1899,Qtr 4,December,31,4,40,REV,20020104,1899,Qtr 4,December,31,1,30,PEK,NRT,I,DL45
BEG,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,853,1899,Qtr 4,December,31,21,52,1,1899,Qtr 4,December,31,19,18,1899,Qtr 4,December,31,20,56,REV,20020104,1899,Qtr 4,December,31,19,7,ISB,KHI,D,DL45
BEG,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,853,1899,Qtr 4,December,31,10,5,1,1899,Qtr 4,December,31,6,10,1899,Qtr 4,December,31,9,58,REV,20020104,1899,Qtr 4,December,31,5,53,NRT,PEK,I,DL45
BEG,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,853,1899,Qtr 4,December,31,18,1,1,1899,Qtr 4,December,31,12,23,1899,Qtr 4,December,31,17,55,REV,20020104,1899,Qtr 4,December,31,12,13,PEK,ISB,D,DL45
BEH,1899,Qtr 4,December,30,20020110,1899,Qtr 4,December,30,216,1899,Qtr 4,December,31,1,1,1,1899,Qtr 4,December,31,22,29,1899,Qtr 4,December,31,0,57,REV,20020109,1899,Qtr 4,December,31,22,20,KWI,KHI,I,DL48
BEH,1899,Qtr 4,December,30,20020112,1899,Qtr 4,December,30,242,1899,Qtr 4,December,31,0,11,1,1899,Qtr 4,December,31,20,13,1899,Qtr 4,December,31,0,3,REV,20020110,1899,Qtr 4,December,31,20,10,DMM,ISB,I,DL04
BEH,1899,Qtr 4,December,30,20020108,1899,Qtr 4,December,30,282,1899,Qtr 4,December,31,0,38,1,1899,Qtr 4,December,31,22,37,1899,Qtr 4,December,31,0,32,REV,20020107,1899,Qtr 4,December,31,22,17,DOH,KHI,I,DL02
BEH,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,215,1899,Qtr 4,December,31,21,25,1,1899,Qtr 4,December,31,18,6,1899,Qtr 4,December,31,21,20,REV,20020109,1899,Qtr 4,December,31,17,50,KHI,KWI,I,DL48
BEH,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,225,1899,Qtr 4,December,31,20,15,1,1899,Qtr 4,December,31,18,40,1899,Qtr 4,December,31,20,5,REV,20020104,1899,Qtr 4,December,31,18,28,KHI,MCT,I,DL04
BEH,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,225,1899,Qtr 4,December,31,20,21,1,1899,Qtr 4,December,31,18,44,1899,Qtr 4,December,31,20,17,REV,20020101,1899,Qtr 4,December,31,18,33,KHI,MCT,I,DL48
BEH,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,225,1899,Qtr 4,December,31,20,24,1,1899,Qtr 4,December,31,18,40,1899,Qtr 4,December,31,20,15,REV,20020106,1899,Qtr 4,December,31,18,26,KHI,MCT,I,DL49
BEH,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,226,1899,Qtr 4,December,31,22,35,1,1899,Qtr 4,December,31,21,19,1899,Qtr 4,December,31,22,30,REV,20020104,1899,Qtr 4,December,31,21,10,MCT,KHI,I,DL04
BEH,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,226,1899,Qtr 4,December,31,22,55,1,1899,Qtr 4,December,31,21,20,1899,Qtr 4,December,31,22,45,REV,20020101,1899,Qtr 4,December,31,21,10,MCT,KHI,I,DL48
BEH,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,226,1899,Qtr 4,December,31,22,55,1,1899,Qtr 4,December,31,21,29,1899,Qtr 4,December,31,22,48,REV,20020106,1899,Qtr 4,December,31,21,19,MCT,KHI,I,DL49
BEH,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,241,1899,Qtr 4,December,31,19,33,1,1899,Qtr 4,December,31,16,23,1899,Qtr 4,December,31,19,29,REV,20020108,1899,Qtr 4,December,31,16,10,KHI,DMM,I,DL02
BEH,1899,Qtr 4,December,31,20020112,1899,Qtr 4,December,31,241,1899,Qtr 4,December,31,19,15,1,1899,Qtr 4,December,31,16,8,1899,Qtr 4,December,31,19,10,REV,20020110,1899,Qtr 4,December,31,15,59,KHI,DMM,I,DL04
BEH,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,241,1899,Qtr 4,December,31,18,55,1,1899,Qtr 4,December,31,16,5,1899,Qtr 4,December,31,18,50,REV,20020102,1899,Qtr 4,December,31,15,56,KHI,DMM,I,DL48
BEH,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,242,1899,Qtr 4,December,31,22,40,1,1899,Qtr 4,December,31,20,30,1899,Qtr 4,December,31,22,32,REV,20020108,1899,Qtr 4,December,31,20,18,DMM,KHI,I,DL02
BEH,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,242,1899,Qtr 4,December,31,23,6,1,1899,Qtr 4,December,31,20,40,1899,Qtr 4,December,31,23,1,REV,20020102,1899,Qtr 4,December,31,20,24,DMM,KHI,I,DL48
BEH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,281,1899,Qtr 4,December,31,20,4,1,1899,Qtr 4,December,31,17,15,1899,Qtr 4,December,31,19,57,REV,20020107,1899,Qtr 4,December,31,17,3,KHI,BAH,I,DL02
BEH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,281,1899,Qtr 4,December,31,18,20,1,1899,Qtr 4,December,31,15,18,1899,Qtr 4,December,31,18,14,REV,20020103,1899,Qtr 4,December,31,15,4,KHI,BAH,I,DL45
BEH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,282,1899,Qtr 4,December,31,21,33,1,1899,Qtr 4,December,31,21,1,1899,Qtr 4,December,31,21,27,REV,20020107,1899,Qtr 4,December,31,20,52,BAH,DOH,I,DL02
BEH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,282,1899,Qtr 4,December,31,19,40,1,1899,Qtr 4,December,31,19,12,1899,Qtr 4,December,31,19,35,REV,20020103,1899,Qtr 4,December,31,19,3,BAH,DOH,I,DL45
BEH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,282,1899,Qtr 4,December,31,23,0,1,1899,Qtr 4,December,31,20,53,1899,Qtr 4,December,31,22,55,REV,20020103,1899,Qtr 4,December,31,20,40,DOH,KHI,I,DL45
BEH,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,4,54,1,1899,Qtr 4,December,31,3,42,1899,Qtr 4,December,31,4,49,REV,20020108,1899,Qtr 4,December,31,3,30,KHI,UET,D,DL02
BEH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,4,53,1,1899,Qtr 4,December,31,3,44,1899,Qtr 4,December,31,4,50,REV,20020103,1899,Qtr 4,December,31,3,33,KHI,UET,D,DL45
BEH,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,4,54,1,1899,Qtr 4,December,31,3,45,1899,Qtr 4,December,31,4,51,REV,20020101,1899,Qtr 4,December,31,3,30,KHI,UET,D,DL48
BEH,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,7,10,1,1899,Qtr 4,December,31,5,41,1899,Qtr 4,December,31,7,5,REV,20020108,1899,Qtr 4,December,31,5,30,UET,ISB,D,DL02
BEH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,7,15,1,1899,Qtr 4,December,31,5,49,1899,Qtr 4,December,31,7,10,REV,20020103,1899,Qtr 4,December,31,5,37,UET,ISB,D,DL45
BEH,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,324,1899,Qtr 4,December,31,7,12,1,1899,Qtr 4,December,31,5,39,1899,Qtr 4,December,31,7,3,REV,20020101,1899,Qtr 4,December,31,5,30,UET,ISB,D,DL48
BEH,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,9,48,1,1899,Qtr 4,December,31,8,11,1899,Qtr 4,December,31,9,44,REV,20020108,1899,Qtr 4,December,31,8,0,ISB,UET,D,DL02
BEH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,10,4,1,1899,Qtr 4,December,31,8,28,1899,Qtr 4,December,31,10,0,REV,20020103,1899,Qtr 4,December,31,8,15,ISB,UET,D,DL45
BEH,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,9,42,1,1899,Qtr 4,December,31,8,4,1899,Qtr 4,December,31,9,39,REV,20020101,1899,Qtr 4,December,31,7,50,ISB,UET,D,DL48
BEH,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,11,40,1,1899,Qtr 4,December,31,10,32,1899,Qtr 4,December,31,11,35,REV,20020108,1899,Qtr 4,December,31,10,25,UET,KHI,D,DL02
BEH,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,12,0,1,1899,Qtr 4,December,31,10,57,1899,Qtr 4,December,31,11,55,REV,20020103,1899,Qtr 4,December,31,10,53,UET,KHI,D,DL45
BEH,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,11,38,1,1899,Qtr 4,December,31,10,31,1899,Qtr 4,December,31,11,31,REV,20020101,1899,Qtr 4,December,31,10,22,UET,KHI,D,DL48
BEH,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,340,1899,Qtr 4,December,31,7,15,1,1899,Qtr 4,December,31,5,52,1899,Qtr 4,December,31,7,10,REV,20020109,1899,Qtr 4,December,31,5,40,KHI,LYP,D,DL48
BEH,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,341,1899,Qtr 4,December,31,9,35,1,1899,Qtr 4,December,31,8,4,1899,Qtr 4,December,31,9,30,REV,20020109,1899,Qtr 4,December,31,7,59,LYP,KHI,D,DL48
BEH,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,348,1899,Qtr 4,December,31,9,16,1,1899,Qtr 4,December,31,8,3,1899,Qtr 4,December,31,9,12,REV,20020106,1899,Qtr 4,December,31,7,55,KHI,DEA,D,DL49
BEH,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,349,1899,Qtr 4,December,31,11,14,1,1899,Qtr 4,December,31,10,4,1899,Qtr 4,December,31,11,10,REV,20020106,1899,Qtr 4,December,31,9,55,DEA,KHI,D,DL49
BEH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,387,1899,Qtr 4,December,31,11,54,1,1899,Qtr 4,December,31,11,12,1899,Qtr 4,December,31,11,48,REV,20020105,1899,Qtr 4,December,31,11,0,ISB,LHE,D,DL01
BEH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,388,1899,Qtr 4,December,31,17,9,1,1899,Qtr 4,December,31,16,34,1899,Qtr 4,December,31,17,3,REV,20020105,1899,Qtr 4,December,31,16,15,LHE,ISB,D,DL01
BEH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,390,1899,Qtr 4,December,31,5,59,1,1899,Qtr 4,December,31,5,9,1899,Qtr 4,December,31,5,55,REV,20020105,1899,Qtr 4,December,31,4,58,KHI,SKZ,D,DL01
BEH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,390,1899,Qtr 4,December,31,7,10,1,1899,Qtr 4,December,31,6,21,1899,Qtr 4,December,31,7,5,REV,20020107,1899,Qtr 4,December,31,6,12,KHI,SKZ,D,DL02
BEH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,390,1899,Qtr 4,December,31,9,46,1,1899,Qtr 4,December,31,9,9,1899,Qtr 4,December,31,9,39,REV,20020105,1899,Qtr 4,December,31,8,54,LHE,ISB,D,DL01
BEH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,390,1899,Qtr 4,December,31,11,45,1,1899,Qtr 4,December,31,11,0,1899,Qtr 4,December,31,11,40,REV,20020107,1899,Qtr 4,December,31,10,53,LHE,ISB,D,DL02
BEH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,390,1899,Qtr 4,December,31,8,4,1,1899,Qtr 4,December,31,6,58,1899,Qtr 4,December,31,7,58,REV,20020105,1899,Qtr 4,December,31,6,50,SKZ,LHE,D,DL01
BEH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,390,1899,Qtr 4,December,31,8,56,1,1899,Qtr 4,December,31,7,50,1899,Qtr 4,December,31,8,50,REV,20020107,1899,Qtr 4,December,31,7,40,SKZ,LHE,D,DL02
BEH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,391,1899,Qtr 4,December,31,14,25,1,1899,Qtr 4,December,31,12,53,1899,Qtr 4,December,31,14,19,REV,20020107,1899,Qtr 4,December,31,12,43,ISB,SKZ,D,DL02
BEH,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,391,1899,Qtr 4,December,31,15,50,1,1899,Qtr 4,December,31,15,6,1899,Qtr 4,December,31,15,45,REV,20020107,1899,Qtr 4,December,31,14,55,SKZ,KHI,D,DL02
BEH,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,392,1899,Qtr 4,December,31,11,30,1,1899,Qtr 4,December,31,10,48,1899,Qtr 4,December,31,11,25,REV,20020102,1899,Qtr 4,December,31,10,30,KHI,SKZ,D,DL48
BEH,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,393,1899,Qtr 4,December,31,13,5,1,1899,Qtr 4,December,31,12,15,1899,Qtr 4,December,31,12,55,REV,20020102,1899,Qtr 4,December,31,12,10,SKZ,KHI,D,DL48
BEH,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,396,1899,Qtr 4,December,31,9,44,1,1899,Qtr 4,December,31,8,30,1899,Qtr 4,December,31,9,39,REV,20020104,1899,Qtr 4,December,31,8,4,KHI,MUX,D,DL04
BEH,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,397,1899,Qtr 4,December,31,11,46,1,1899,Qtr 4,December,31,10,32,1899,Qtr 4,December,31,11,42,REV,20020104,1899,Qtr 4,December,31,10,25,MUX,KHI,D,DL04
BEH,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,737,1899,Qtr 4,December,31,23,34,1,1899,Qtr 4,December,31,21,41,1899,Qtr 4,December,31,23,27,REV,20020105,1899,Qtr 4,December,31,21,31,ISB,KHI,D,DL01
BEQ,1899,Qtr 4,December,30,20020112,1899,Qtr 4,December,30,889,1899,Qtr 4,December,31,0,15,1,1899,Qtr 4,December,31,17,27,1899,Qtr 4,December,31,0,10,REV,20020110,1899,Qtr 4,December,31,16,15,BKK,ISB,I,DL01
BEQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,1,1899,Qtr 4,December,31,8,0,1,1899,Qtr 4,December,31,7,14,1899,Qtr 4,December,31,7,54,REV,20020104,1899,Qtr 4,December,31,7,4,CKG,CTU,I,DL10
BEQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,1,1899,Qtr 4,December,31,16,40,1,1899,Qtr 4,December,31,14,35,1899,Qtr 4,December,31,16,35,REV,20020105,1899,Qtr 4,December,31,14,27,CTU,PEK,I,DL10
BEQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,1,1899,Qtr 4,December,31,9,43,1,1899,Qtr 4,December,31,4,18,1899,Qtr 4,December,31,9,36,REV,20020103,1899,Qtr 4,December,31,4,6,ISB,PEK,I,DL10
BEQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,1,1899,Qtr 4,December,31,4,24,1,1899,Qtr 4,December,31,1,12,1899,Qtr 4,December,31,4,18,REV,20020104,1899,Qtr 4,December,31,1,8,PEK,CKG,I,DL10
BEQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,1,1899,Qtr 4,December,31,19,10,1,1899,Qtr 4,December,31,13,4,1899,Qtr 4,December,31,19,1,REV,20020106,1899,Qtr 4,December,31,12,59,PEK,ISB,D,DL10
BEQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,3102,1899,Qtr 4,December,31,14,55,1,1899,Qtr 4,December,31,13,15,1899,Qtr 4,December,31,14,45,REV,20020102,1899,Qtr 4,December,31,13,4,KHI,ISB,D,DL10
BEQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,3112,1899,Qtr 4,December,31,22,20,1,1899,Qtr 4,December,31,20,40,1899,Qtr 4,December,31,22,15,REV,20020106,1899,Qtr 4,December,31,20,25,ISB,KHI,D,DL10
BEQ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,769,1899,Qtr 4,December,31,23,40,1,1899,Qtr 4,December,31,22,0,1899,Qtr 4,December,31,23,29,REV,20020108,1899,Qtr 4,December,31,21,45,FCO,CDG,I,DL04
BEQ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,769,1899,Qtr 4,December,31,20,20,1,1899,Qtr 4,December,31,12,49,1899,Qtr 4,December,31,20,10,REV,20020108,1899,Qtr 4,December,31,12,34,KHI,FCO,I,DL04
BEQ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,770,1899,Qtr 4,December,31,10,5,1,1899,Qtr 4,December,31,1,15,1899,Qtr 4,December,31,9,56,REV,20020109,1899,Qtr 4,December,31,0,59,CDG,ISB,D,DL04
BEQ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,770,1899,Qtr 4,December,31,13,11,1,1899,Qtr 4,December,31,11,21,1899,Qtr 4,December,31,13,7,REV,20020109,1899,Qtr 4,December,31,11,11,ISB,KHI,D,DL04
BEQ,1899,Qtr 4,December,31,20020112,1899,Qtr 4,December,31,888,1899,Qtr 4,December,31,12,6,1,1899,Qtr 4,December,31,10,3,1899,Qtr 4,December,31,12,0,REV,20020110,1899,Qtr 4,December,31,9,47,BKK,SIN,I,DL01
BEQ,1899,Qtr 4,December,31,20020112,1899,Qtr 4,December,31,888,1899,Qtr 4,December,31,8,52,1,1899,Qtr 4,December,31,1,5,1899,Qtr 4,December,31,8,45,REV,20020110,1899,Qtr 4,December,31,0,50,ISB,BKK,I,DL01
BEQ,1899,Qtr 4,December,31,20020112,1899,Qtr 4,December,31,888,1899,Qtr 4,December,31,23,37,1,1899,Qtr 4,December,31,21,57,1899,Qtr 4,December,31,23,29,REV,20020109,1899,Qtr 4,December,31,21,48,KHI,ISB,D,DL01
BEQ,1899,Qtr 4,December,31,20020112,1899,Qtr 4,December,31,889,1899,Qtr 4,December,31,15,20,1,1899,Qtr 4,December,31,13,18,1899,Qtr 4,December,31,15,15,REV,20020110,1899,Qtr 4,December,31,13,4,SIN,BKK,I,DL01
BEQ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020107,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL04
BEQ,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020101,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL32
BEU,1899,Qtr 4,December,30,20020105,1899,Qtr 4,December,30,734,1899,Qtr 4,December,31,5,32,1,1899,Qtr 4,December,31,22,11,1899,Qtr 4,December,31,5,27,REV,20020104,1899,Qtr 4,December,31,21,50,CDG,KHI,D,DL02
BEU,1899,Qtr 4,December,30,20020103,1899,Qtr 4,December,30,768,1899,Qtr 4,December,31,3,15,1,1899,Qtr 4,December,31,19,54,1899,Qtr 4,December,31,3,8,REV,20020102,1899,Qtr 4,December,31,19,42,AMS,KHI,I,DL02
BEU,1899,Qtr 4,December,30,20020105,1899,Qtr 4,December,30,889,1899,Qtr 4,December,31,6,55,1,1899,Qtr 4,December,31,23,20,1899,Qtr 4,December,31,6,49,REV,20020103,1899,Qtr 4,December,31,23,10,BKK,ISB,I,DL02
BEU,1899,Qtr 4,December,30,20020103,1899,Qtr 4,December,30,893,1899,Qtr 4,December,31,1,28,1,1899,Qtr 4,December,31,17,45,1899,Qtr 4,December,31,1,20,REV,20020101,1899,Qtr 4,December,31,17,33,BKK,ISB,I,DL02
BEU,1899,Qtr 4,December,30,20020109,1899,Qtr 4,December,30,893,1899,Qtr 4,December,31,1,20,1,1899,Qtr 4,December,31,17,35,1899,Qtr 4,December,31,1,11,REV,20020108,1899,Qtr 4,December,31,17,24,BKK,ISB,I,DL35
BEU,1899,Qtr 4,December,31,40040221,1899,Qtr 4,December,31,204,1899,Qtr 4,December,31,43,84,2,1899,Qtr 4,December,31,40,79,1899,Qtr 4,December,31,43,71,REV,40040215,1899,Qtr 4,December,31,40,53,DXB,KHI,I,DL35
BEU,1899,Qtr 4,December,31,40040221,1899,Qtr 4,December,31,213,1899,Qtr 4,December,31,36,109,2,1899,Qtr 4,December,31,32,90,1899,Qtr 4,December,31,36,89,REV,40040215,1899,Qtr 4,December,31,32,68,KHI,DXB,I,DL35
BEU,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,3002,1899,Qtr 4,December,31,2,49,1,1899,Qtr 4,December,31,1,3,1899,Qtr 4,December,31,2,43,REV,20020101,1899,Qtr 4,December,31,0,54,KHI,ISB,D,DL02
BEU,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,11,38,1,1899,Qtr 4,December,31,10,4,1899,Qtr 4,December,31,11,35,REV,20020105,1899,Qtr 4,December,31,9,52,ISB,UET,D,DL02
BEU,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,325,1899,Qtr 4,December,31,13,55,1,1899,Qtr 4,December,31,12,31,1899,Qtr 4,December,31,13,47,REV,20020105,1899,Qtr 4,December,31,12,25,UET,ISB,D,DL02
BEU,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,369,1899,Qtr 4,December,31,16,50,1,1899,Qtr 4,December,31,15,9,1899,Qtr 4,December,31,16,44,REV,20020105,1899,Qtr 4,December,31,14,58,ISB,KHI,D,DL02
BEU,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,733,1899,Qtr 4,December,31,20,11,1,1899,Qtr 4,December,31,11,35,1899,Qtr 4,December,31,19,59,REV,20020104,1899,Qtr 4,December,31,11,20,KHI,CDG,I,DL02
BEU,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,734,1899,Qtr 4,December,31,8,24,1,1899,Qtr 4,December,31,6,46,1899,Qtr 4,December,31,8,18,REV,20020105,1899,Qtr 4,December,31,6,34,KHI,ISB,D,DL02
BEU,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,767,1899,Qtr 4,December,31,14,16,1,1899,Qtr 4,December,31,6,12,1899,Qtr 4,December,31,14,7,REV,20020102,1899,Qtr 4,December,31,5,58,KHI,FRA,I,DL02
BEU,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,768,1899,Qtr 4,December,31,18,25,1,1899,Qtr 4,December,31,17,31,1899,Qtr 4,December,31,18,15,REV,20020102,1899,Qtr 4,December,31,17,18,FRA,AMS,I,DL02
BEU,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,23,45,1,1899,Qtr 4,December,31,18,29,1899,Qtr 4,December,31,23,40,REV,20020106,1899,Qtr 4,December,31,18,13,ISB,PEK,I,DL35
BEU,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,17,10,1,1899,Qtr 4,December,31,15,27,1899,Qtr 4,December,31,17,7,REV,20020106,1899,Qtr 4,December,31,15,15,KHI,ISB,D,DL35
BEU,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,3,50,1,1899,Qtr 4,December,31,0,55,1899,Qtr 4,December,31,3,40,REV,20020107,1899,Qtr 4,December,31,0,42,PEK,NRT,I,DL35
